0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,31.888426309054136,0.10041702381122278,0.0
-0.0005680921090857123,55.50172610305414,0.17477557837565383,-7.286917483242432e-05
-0.0015153577444554738,82.568674803409,0.26000971334985157,-0.0001943749378813036
-0.0025686224045559894,105.75711318015786,0.33303037439018407,-0.00032947719583239674
-0.0037364889640947793,128.3444560178347,0.40415817861548214,-0.0004792794394244373
-0.005045179931743603,152.16504592488707,0.47916949214695886,-0.0006471452298447519
-0.006405311033874618,175.30747643335667,0.5520452738771703,-0.0008216092463150972
-0.0075132940109543175,193.35681754194385,0.6088828580938385,-0.0009637302227851102
-0.008783357557415064,213.55618309513744,0.6724908941903303,-0.0011266412738896302
-0.009954073411372446,233.05009589933812,0.733877451408976,-0.0012768089964767435
-0.011100393724551669,250.83301456285344,0.7898760682601386,-0.0014238475030482424
-0.0121074318064744,266.9264979246525,0.840554633777448,-0.0015530202778164712
-0.013038918364588216,281.5015150440631,0.8864515315090642,-0.0016725020586257303
-0.013928853360897246,295.27165906068444,0.9298138745171424,-0.0017866540206022896
-0.01480584719645206,308.6807038971478,0.9720391120242872,-0.0018991460198889056
-0.016248903559833775,330.6200146834548,1.041126255813659,-0.0020842468596198784
-0.017588415679832624,351.01585694067967,1.105352999326937,-0.0022560660792521306
-0.018794449526748504,368.76275214312494,1.16123817788193,-0.0024107640407960303
-0.019543891382890116,379.85964830674806,1.196182432436656,-0.002506894947683315
-0.020401721452150728,393.161959204477,1.2380715635344257,-0.0026169288106673736
-0.02101228515242571,402.42965107063,1.2672556325687236,-0.0026952458165016456
-0.021821450239799405,414.51403512420393,1.3053094979269884,-0.0027990374222590696
-0.023974331399442574,440.53429736648087,1.3872476051209175,-0.003075187488606499
-0.0245189742417747,448.40896840927564,1.4120450354470842,-0.003145048825992441
-0.02493745862015629,454.1719567333851,1.4301927524324654,-0.0031987278172074473
-0.025399279389357942,460.36780222966456,1.4497035416667994,-0.0032579655672729433
-0.02579127952014731,465.4550604459248,1.4657233767155737,-0.0033082474240492955
-0.026132052560049437,469.8023313081846,1.4794129830153187,-0.0033519583818775412
-0.02645423312138593,473.8680673584795,1.4922160329311651,-0.003393284482480173
-0.027038830965214884,479.58202788182774,1.5102093608040597,-0.003468270847908113
-0.02735756819095715,482.97806827372006,1.5209035313345036,-0.003509155271854074
-0.027804479369388752,487.3830242429639,1.5347747887043086,-0.003566480568711495
-0.02800547038451287,489.64353243255636,1.5418931551768278,-0.0035922616862214657
-0.02821572443770433,491.8721532972903,1.5489111080940163,-0.003619230973624334
-0.02838805428300871,494.0174530975232,1.555666682013982,-0.003641335722881527
-0.02853136746430921,495.61793583932916,1.5607066207063391,-0.0036597185046469425
-0.02863149460145032,496.41522121832196,1.5632172815997534,-0.0036725618125280327
-0.028717928379729918,497.08882985579066,1.5653384830015589,-0.0036836486732679564
-0.028803460553160996,497.60883461529096,1.5669759840124464,-0.0036946198851539607
-0.028872161315484292,498.01923929336493,1.5682683530974235,-0.00370343213193717
-0.029030335112294935,498.0581440286139,1.5683908645593567,-0.003723721084854071
-0.02909554842130588,497.28501062550936,1.565956258517767,-0.0037320859960009055
-0.029173414176455834,496.455203892824,1.56334318750488,-0.0037420738364139896
-0.029710184595682608,488.233724803695,1.5374536546237252,-0.003810925378088208
-0.029645755506403942,483.18557009287554,1.5215569569665204,-0.0038026610588064334
-0.02954606824244813,474.6726274564553,1.4947496019989197,-0.0037898741734588215
-0.02918308388489231,465.8079386922352,1.466834594400598,-0.0037433141699151364
-0.028878445198674777,458.70662642723363,1.444472479823526,-0.0037042381656340133
-0.028562166189334666,446.6840860780243,1.4066133610066416,-0.0036636690571059576
-0.028221703298430333,438.7648446707476,1.3816755780864622,-0.003619997882089659
-0.027956757548878195,429.9781931506829,1.3540063106738922,-0.003586013290794606
-0.027730695968605442,423.1723697704118,1.3325746940174876,-0.00355701637189302
-0.027472641885627792,416.7290091521246,1.3122844767969803,-0.003523915774669477
-0.02714979843176056,410.2984133068435,1.292034455994524,-0.003482504644841927
-0.026709175865111828,401.4739514933278,1.2642461235299196,-0.003425985988217894
-0.026418231589246347,395.690633621067,1.2460343885619325,-0.0033886665659526288
-0.026162401700233758,391.9143800808065,1.2341429224232638,-0.003355851266088984
-0.026003386546332524,388.80959710010416,1.2243659248542949,-0.0033354543922980728
-0.025922253783697793,385.67372329642143,1.2144910219236353,-0.003325047492834916
-0.025895448750989643,381.6437474401229,1.2018005812728942,-0.0033216092112894413
-0.02580942624323775,378.80055454672777,1.1928473339188568,-0.003310575104220106
-0.02596443615288558,374.22748866700294,1.1784466964937284,-0.003330458225330633
-0.025957603473543225,371.083200008153,1.168545295086678,-0.0033295817975513894
-0.02619624150401438,366.95688465545663,1.1555514802458784,-0.0033601918977199247
-0.026358919943317828,364.57847258747654,1.1480618330946346,-0.0033810586611293775
-0.026365131151905672,362.88467152485964,1.1427280339291366,-0.0033818553728549405
-0.026752945889260707,360.2317662128358,1.1343740043729407,-0.0034316003692154706
-0.02681474716687625,358.8026808968817,1.1298737981598894,-0.0034395276190952164
-0.026875417697793946,357.5008475251987,1.1257743097933086,-0.003447309828096029
-0.02696583534116607,356.4189939162485,1.1223675402476014,-0.0034589076992113717
-0.027030851865094154,355.44360814201525,1.1192960391466362,-0.0034672473687356272
-0.02722083805973689,354.61758686751637,1.1166948885854253,-0.0034916168979224507
-0.027469480074128586,353.8254179284776,1.11420033942069,-0.0035235102091084737
-0.027741787211835803,353.17638880123906,1.1121565391813042,-0.003558439045662178
-0.02817156804494498,352.61628406526347,1.1103927628800174,-0.0036135670331250923
-0.028547671508019918,352.11730636811666,1.1088214763320376,-0.003661809824333715
-0.029062478081758457,351.8163655119251,1.107873810090089,-0.0037278440635471572
-0.029689065092541315,351.6550572324666,1.1073658484496387,-0.0038082163794202744
0.11590745494992061,351.6258857413845,1.1072739870863273,0.014867449246426316
0.13838237521563307,351.73830238358966,1.1076279883947546,0.017750307268909252
0.042405400549005115,353.5940532729633,1.1134717694405762,0.005439340728420886
-0.13459944929328643,355.933993254495,1.1208402675459714,-0.01726507136084985
-0.26521508099579527,358.2822734342248,1.128235029032097,-0.03401913843933066
-0.31927041831152736,359.71261145564836,1.1327391800291817,-0.040952816556819614
-0.3682191206851061,361.46487888403254,1.1382570904576974,-0.04723146661027856
-0.37260263931016907,362.9518464013197,1.1429395683931967,-0.047793740544315386
-0.35939496090914114,364.5030621105902,1.147824364629439,-0.046099591635815534
-0.45558832581840314,366.06145713558067,1.1527317686140417,-0.05843831455272657
-0.38107914215014405,367.8605226700475,1.1583970468206746,-0.04888102156359898
-0.3094344449409606,369.49901968962,1.1635566929140384,-0.03969115625257702
-0.1843910877951357,371.78243801898134,1.1707472036820583,-0.023651844831482055
-0.11342640247229722,374.5275225857321,1.1793915067791025,-0.014549204645121565
-0.10021508368921506,377.6637052445103,1.1892673822980353,-0.012854588784815615
-0.022140829621068156,381.86107101100527,1.2024849357148644,-0.0028400042154944124
0.012455488169562337,384.8540485107506,1.2119098565292554,0.001597665467509761
0.10677254966011197,401.9436478038024,1.265725202652102,0.013695714944902562
0.14809581030538896,407.874211651132,1.2844006169011326,0.01899624958787224
0.17433903439028484,413.8107098209306,1.3030947184003554,0.022362467941241835
0.24551882655138052,422.34021212425586,1.3299542199508507,0.03149269988174558
0.3429156740098009,430.4930713356365,1.355627668042151,0.04398579350523716
0.5434144755331634,438.552480963362,1.3810068423120936,0.06970377477663886
0.5591150196052651,442.28129428992264,1.3927489186683213,0.07171768356476735
0.6023990213819149,445.381249019946,1.4025107120199762,0.07726972247265823
0.6275787683751683,448.5156511862478,1.4123809807474772,0.08049952861948284
0.6760166202103021,451.38156606468556,1.421405779895603,0.08671265187437545
0.7211066055730302,453.84715417209657,1.429169945404776,0.09249634429685258
0.7707074301205165,455.94648671661935,1.4357807679040713,0.09885864206155864
0.8287350748594873,458.15451832916403,1.4427338850276303,0.10630184805222642
0.9483621177396079,461.28653291223833,1.4525966352278923,0.1216464088424595
1.0170178899538957,462.78211536193913,1.457306241685349,0.1304528847443862
1.0448393760324937,463.75726919670825,1.4603770124062552,0.13402154676368797
